gsis_id,stats_id,injury_start_date,fantasy_data_id,swish_id,pandascore_id,injury_body_part,birth_city,first_name,age,last_name,active,team,yahoo_id,depth_chart_position,status,sportradar_id,injury_notes,player_id,fantasy_positions,rotoworld_id,search_rank,oddsjam_id,rotowire_id,full_name,position,espn_id,depth_chart_order
,,,,1058625,,,,Josh,23,Johnson,TRUE,,,,Active,35bb6da0-d321-11ec-8b77-45b1765fd110,,8222,['WR'],,446,,,Josh Johnson,WR,,
 00-0035678,,,20842,878764,,,,Dre'Mont,27,Jones,TRUE,SEA,31903,ROLB,Active,92c8bc67-756d-4e3c-981c-3df010e15e2d,,5865,['DL'],,687,3929F7294044,13451,Dre'Mont Jones,DE,3915525,1
,,,,1170476,,,,PJ,26,Jules,TRUE,CIN,,,Active,3a9818a0-0727-11ef-a006-5971d281be7d,,12058,['DB'],,9999999,2017DA9D87A1,18066,PJ Jules,DB,,
00-0031755,544033,,17252,,,,,Jameill,29,Showers,FALSE,,29022,,Injured Reserve,511ec990-f0f6-4432-a10f-2dcbc8efd485,,2784,"['DB', 'QB']",,9999999,,10540,Jameill Showers,SS,2511832,
00-0032054,652808,,16787,652808,,,,Breshad,29,Perriman,TRUE,,28414,,Active,0dc98d11-34e4-46f6-96a6-7707c6f29500,,2331,['WR'],10357,9999999,,10069,Breshad Perriman,WR,2972460,
,,,,,,,,Geordon,,Porter,TRUE,,,,Active,0ecbab90-0733-11ef-9ac0-1f88cdf05070,,12093,['WR'],,9999999,,,Geordon Porter,WR,,
00-0034344,,,19835,835478,,,,Marcus,27,Davenport,TRUE,DET,30984,LDE,Active,9c2c9c29-516a-4e0f-8dcd-319291823370,,4965,['DL'],13141,666,FDBFC44A4ACC,12863,Marcus Davenport,DE,3124058,1
,,,18855,,,,,Boseko,31,Lokombo,TRUE,,30103,,Active,849e7dec-2582-41f8-b391-4e3c287d28c9,,4015,['LB'],,9999999,,9692,Boseko Lokombo,OLB,2475164,
,,,,976243,,,,E.J.,26,Perry,TRUE,JAX,,,Active,0d1c4a90-cd6d-11ec-8737-9957c846cd93,,8193,['QB'],,9999999,F0402A5C3E29,15973,E.J. Perry,QB,,
00-0031338,,,16078,553281,,,,Terrence,30,Brooks,TRUE,,27607,,Active,5cb1fbaa-96f9-4211-96b7-f3492f2bc467,,1864,['DB'],,9999999,,9298,Terrence Brooks,DB,16768,
,,,,1105876,,,,Kingsley,24,Enagbare,TRUE,GB,,RDE,Active,6a4c3e31-0fcc-47c6-9022-bdc26b083009,,8382,['DL'],,9999999,B6B961E728EF,15879,Kingsley Enagbare,DL,,2
,,,16270,,,,,Kenny,30,Anunike,FALSE,,27819,,Inactive,bedb24f8-17aa-4573-9e6f-dd729c31104b,,1998,"['DL', 'LB']",,9999999,,9917,Kenny Anunike,DE,16965,
,,,,923925,,Undisclosed,,Nick,26,Niemann,TRUE,LAC,,LB,Inactive,30bfd566-e867-4ee7-bf19-d36794ed39f1,,7807,['LB'],,9999999,35823B98FB44,15603,Nick Niemann,LB,,
,,,,976674,,,,Alan,24,Ali,TRUE,,,,Active,d2576850-e75a-11ed-9385-85c48be15dec,,11067,['OL'],,9999999,,,Alan Ali,OL,,
00-0034063,,,19808,,,,,Kacy,29,Rodgers,TRUE,,30961,,Active,d23b7135-c37d-4a5d-b034-2400b3666fa0,,4906,"['DB', 'LB']",,9999999,,12931,Kacy Rodgers,SS,2512591,
 00-0035541,,,21141,838305,,,,Michael,27,Dogbe,TRUE,,32081,,Active,cf0c253d-45bd-48f5-9602-88c3d9ca1082,,6304,['DL'],,9999999,141E6089302F,13709,Michael Dogbe,DE,3138765,
,,,,1118668,,,,Ryan,24,Miller,TRUE,TB,,,Active,edb7de00-f1b8-11ed-9bf1-7fd77a26dc1f,,11421,['WR'],,366,926C384DD272,17271,Ryan Miller,WR,,
,,,21866,728265,,,,Chris,28,Streveler,TRUE,,32662,,Inactive,23461354-f2d7-4e36-9046-fe9cde6dd413,,6778,['QB'],,550,,14587,Chris Streveler,QB,3040206,
,,,21798,866149,,,,Josiah,27,Deguara,TRUE,JAX,32764,,Active,7874d188-0fcd-4af9-9289-27c27e2bbd16,,7050,['TE'],,9999999,A17BC6D83F81,14629,Josiah Deguara,TE,3914151,
 00-0035284,879096,,20972,,,,,D'Andre,24,Walker,TRUE,,32000,,Inactive,a1ed2859-499b-4dbb-96b7-0d8728290de6,,6135,['LB'],,1614,,13737,D'Andre Walker,LB,3915196,
00-0034484,,,20048,,,,,Matthew,25,Oplinger,TRUE,,31317,,Active,8ecba9b0-11b8-4cd3-88f2-3f8301d385f8,,5411,['LB'],,9999999,,13217,Matthew Oplinger,OLB,3118964,
,,,22313,,,,,Ryan,25,Roberts,TRUE,,32989,,Inactive,f82d1586-d2e1-4935-9cab-7fc65a771f18,,7321,['OL'],,9999999,,15085,Ryan Roberts,OT,3921955,
,,,,1446407,,,,Jake,24,Witt,TRUE,,,,Active,ac70be8c-195f-4b5b-bb9e-59c9be4d0a54,,11055,['OL'],,9999999,B0AF0BBD6725,17208,Jake Witt,OL,,
00-0033438,,,19303,,,,,Fadol,28,Brown,TRUE,,30626,,Active,401fac38-aa48-4f45-b6c4-a4705b50f9bd,,4442,['DL'],,9999999,,11906,Fadol Brown,DE,2981846,
,,,,913048,,,,Jarrod,25,Hewitt,TRUE,,,,Active,e03782ac-0d49-49cf-92f9-50997132f3f4,,8083,['DL'],,9999999,,15411,Jarrod Hewitt,DT,,
,,,,1161712,,,,Mohamoud,23,Diabate,TRUE,CLE,,LOLB,Active,664d2020-ec76-11ed-b1d3-55b3fe623f86,,11350,['LB'],,9999999,8761D7B7E5C3,16837,Mohamoud Diabate,LB,,2
,,,,923333,,,,Camryn,26,Bynum,TRUE,MIN,,SS,Active,450f301e-e19b-4111-a6be-4bb20fbf7f2a,,7715,['DB'],,188,4F0902A22663,15478,Camryn Bynum,DB,,1
 00-0035650,,,20853,943200,,,,Justin,25,Layne,TRUE,,31915,,Inactive,4fce55c1-1afb-4667-9115-0e239b72285b,,5905,['DB'],,9999999,,13455,Justin Layne,CB,4046719,
,,,,921082,,,,Briley,24,Moore,TRUE,,,,Active,7656034d-8647-49e5-b0d4-b708423042ee,,7903,['TE'],,9999999,,15561,Briley Moore,TE,,
,,,,,,,,Player,,Invalid,FALSE,,,,Inactive,,,8141,['WR'],,,,,Player Invalid,WR,,
,,,,,,,,John,,Pupel,TRUE,,,,Active,f7dae500-0c8b-11ef-a3f0-a97ef8c51fb8,,12317,['DB'],,9999999,,,John Pupel,DB,,
,,,22457,,,,,Oluwole,24,Betiku,TRUE,,33210,,Active,1dfe67b4-879a-4b8d-b265-1562fafcf6fb,,7482,['DL'],,9999999,,14500,Oluwole Betiku,DE,,
00-0026561,,,8504,,,,,Ramon,36,Foster,TRUE,,9557,,Injured Reserve,dc99b6a9-4825-40c1-858d-252a4061c289,,360,['OL'],5527,9999999,,7002,Ramon Foster,G,12883,
 00-0035714,,,21639,840767,,,,Mazzi,26,Wilkins,TRUE,BAL,32628,,Active,cd6cfc03-9ffc-4a2d-8dd3-7dac5915e637,,6714,['DB'],,9999999,,13730,Mazzi Wilkins,DB,3139613,
,,,6295,,,,,Montell,33,Owens,FALSE,,,,Inactive,fdb9ea3f-04d0-4151-a255-4e087d3467f5,,251,['RB'],,9999999,,,Montell Owens,FB,10057,
,,,,1122600,,,,Taron,23,Vincent,TRUE,,,,Active,262e3cf0-f36e-11ed-ad58-359fc76adb62,,11480,['DL'],,9999999,,17282,Taron Vincent,DT,,
,,,18278,,,,,Victor,28,Ochi,FALSE,,29756,,Inactive,5e019bcd-d212-477e-b2c2-26fae93c939e,,3512,['LB'],,9999999,,11153,Victor Ochi,OLB,2565903,
00-0034547,,,20356,,,,,Albert,26,Havili,TRUE,,31678,,Active,1b0801bc-9afc-458c-8235-b938d4b76d29,,5422,['DL'],,9999999,,13050,Albert Havili,DE,3045532,
,,,2670,,,,,Charles,43,Woodson,FALSE,,4271,,Inactive,20b0aa93-45ba-439a-b46c-6f75081b543b,,100,['DB'],840,9999999,,904,Charles Woodson,FS,1442,
00-0034621,830812,,20472,,,,,Shaun,26,Wilson,TRUE,,31278,,Active,3d36bdab-2521-44da-8ede-30226510c2b0,,5395,['RB'],,1478,,13070,Shaun Wilson,RB,3116563,
,,,,1385712,,,,Kehinde,25,Oginni,TRUE,ATL,,,Active,09f3b2c0-ce0f-11ec-8f7c-f5226825ea6a,,8706,['TE'],,549,026139D87833,16440,Kehinde Oginni,TE,,
00-0034201,887450,,20562,,,,,De'Lance,26,Turner,TRUE,,31425,,Active,b928bd74-ad93-4251-9c96-300bfa04857e,,5464,['RB'],,1491,,13130,De'Lance Turner,RB,3928461,
,,,,1175553,,,,Anim,23,Dankwah,TRUE,,,,Active,dec008d0-072b-11ef-8481-7fbe2a70d5e5,,12075,,,9999999,8B75CE2EAF0F,,Anim Dankwah,T,,
00-0033858,743749,,18990,743749,,,,Jonnu,29,Smith,TRUE,MIA,30213,TE,Active,e4f25a37-74de-4bfb-b6c9-f50a4fab0b87,,4144,['TE'],12344,231,00023D6FEA5A,11807,Jonnu Smith,TE,3054212,1
,,,,1446478,,,,Nick,24,Whiteside,TRUE,,,,Active,746c9640-e8ed-11ed-af6f-21e65a511f8c,,11160,['DB'],,9999999,CEB08D98C9DB,17617,Nick Whiteside,CB,,
,,,22077,887407,,,,Nevelle,26,Clarke,TRUE,,,,Active,136f5d97-d41c-4fad-b296-f69a129cdea7,,7365,['DB'],,9999999,,14701,Nevelle Clarke,CB,3929034,
,,,,1106854,,,,Jack,24,Plummer,TRUE,CAR,,,Active,1897f020-070b-11ef-860e-85b981b3a108,,12009,['QB'],,446,237A66E1BEE2,17948,Jack Plummer,QB,,
,,,15972,,,,,Wade,26,Keliikipi,FALSE,,,,Inactive,3ceda855-392c-4290-b3b7-e20d8603a2d3,,1799,['DL'],,9999999,,,Wade Keliikipi,NT,17012,
 00-0035536,,,20763,822861,,,,Lamont,26,Gaillard,TRUE,,32011,,Active,0c8b0581-9ed2-488b-bcaa-ef783261dfd1,,6058,['OL'],,9999999,,13678,Lamont Gaillard,C,3128707,
,,,,1055274,,,,JR,23,Pace,TRUE,,,,Active,f88281f5-4bb6-4269-b9ae-8f21dba42699,,7749,['DB'],,,,15758,JR Pace,DB,,
,,,,1164875,,,,Wan'Dale,23,Robinson,TRUE,NYG,,SWR,Active,582dfe0e-98f3-48a5-8a2d-a52baa926b05,,8126,['WR'],,220,3333C2094C6B,15838,Wan'Dale Robinson,WR,,2
00-0032617,606736,,18573,606736,,,,Lafayette,29,Pitts,TRUE,,29835,,Active,8cfce145-c6aa-40e0-b759-cad33237144a,,3761,['DB'],,9999999,,11596,Lafayette Pitts,DB,2576665,
,,,,1172173,,Toe,,Keilan,24,Robinson,TRUE,JAX,,RB,Inactive,de79955a-99ab-492e-9161-3544fd812dbd,,11773,['RB'],,628,49583082EB90,17048,Keilan Robinson,RB,,6
,591848,,18322,,,,,Max,25,Wittek,FALSE,,29515,,Inactive,2fb8d62d-f01c-4477-af7f-bd93e40fb3c2,,3551,['QB'],,9999999,,11485,Max Wittek,QB,2577244,
,,,18676,,,,,Jared,25,Barber,FALSE,,29989,,Inactive,,,3855,['LB'],,9999999,,11331,Jared Barber,ILB,,
,,,17094,,,,,Kevin,26,White,FALSE,,,,Inactive,aada7f5b-2b2b-456f-a3fa-7b834dbdb52b,,2626,['DB'],,9999999,,10432,Kevin White,CB,2514500,
,,,,1122323,,,,Lucas,26,Krull,TRUE,DEN,,TE,Active,767b4820-cc9f-11ec-952e-a10f2c98fc4d,,8249,['TE'],,579,E1B4A0B6D96B,16259,Lucas Krull,TE,,4
,,,,1064357,,,,Trevor,25,Penning,TRUE,NO,,OL,Active,94db0fe8-228c-4650-abd2-38886687f960,,8444,['OT'],,9999999,EA226972DD62,15949,Trevor Penning,T,,
,,,,1120713,,,,Jeremy,24,Lucien,TRUE,,,,Active,6e6c2320-f0de-11ed-88fa-65ba6d50af2c,,11404,['DB'],,9999999,9E2466CC00FB,17525,Jeremy Lucien,CB,,
,,,7238,,,,,Jon,40,Dorenbos,FALSE,,6607,,Inactive,afee9848-e105-4185-9187-5939fd6e2783,,288,['LS'],,9999999,,4800,Jon Dorenbos,LS,4902,
,,,17131,,,,,Gordon,24,Hill,FALSE,,,,Inactive,d12a81d5-32c2-4c93-9b40-78f1d61eba3c,,2663,['DB'],,9999999,,,Gordon Hill,S,2570378,
,512110,,14929,,,,,Brandon,28,Bogotay,FALSE,,,,Inactive,2098e7f6-52ef-440a-8727-da1d40ddec2d,,1397,['K'],,9999999,,,Brandon Bogotay,K,15776,
,,,,1069779,,,,Malik,26,Herring,TRUE,KC,,LDE,Active,96d1c6e6-a450-476e-987b-c1e469c43f1b,,8001,['DL'],,9999999,6E03118CC40F,15361,Malik Herring,DE,,2
,870695,,17382,,,,,Luke,29,Lundy,FALSE,,29039,,Inactive,35bfebaa-8532-47d8-a7d9-79730db1bdf3,,2914,['RB'],,9999999,,,Luke Lundy,RB,,
,,,,1137635,,,,Xavier,26,Smith,TRUE,LAR,,,Active,98b88de0-e8e5-11ed-ad77-290d92d9e505,,11168,['WR'],,370,83252ECDA293,17467,Xavier Smith,WR,,
,,,20745,,,,,B.J.,,Autry,TRUE,,,,Inactive,,,5972,['OL'],,9999999,,,B.J. Autry,G,,
,,,,,,,,Roje,25,Stona,TRUE,,,,Active,7f2039a0-0c75-11ef-9f4a-adcd405b56d3,,12299,['DL'],,9999999,,,Roje Stona,DE,,
00-0031500,,,17264,868465,,Lower Leg,,Efe,32,Obada,TRUE,WAS,28386,DL,Active,7d7aae3c-c186-4ded-bbaa-df05f697ef29,Surgery,2796,['DL'],,9999999,FAB3E0CD5A65,10448,Efe Obada,DE,3734467,
,,,,1392170,,Undisclosed,,Bucky,24,Williams,TRUE,LAC,,OL,Inactive,6b7096c0-0509-11ef-955c-bd6086e86c51,,11887,['OL'],,9999999,31E6B4B24F3A,18360,Bucky Williams,OL,,
,,,,1123542,,Hand,,Spencer,24,Burford,TRUE,SF,,OL,Active,129815b7-f914-4155-b8e3-e93021670dd7,,8465,['OL'],,9999999,9594C518A623,16062,Spencer Burford,OL,,
,,,21739,884080,,,,Van,28,Jefferson,TRUE,PIT,32727,RWR,Active,8e1285f7-6e4c-41e4-aac9-92e09f9f32b2,,6853,['WR'],,596,E409D9DF9C23,14430,Van Jefferson,WR,3930066,4
,,,,1051214,,,,Andrew,24,Mevis,TRUE,,,,Active,9681deb0-cbb7-11ec-88c8-199e5defa0d2,,8775,['K'],,9999999,,16349,Andrew Mevis,K,,
 00-0035510,883429,,21078,883429,,Undisclosed,,Jeff,27,Smith,TRUE,,32533,,Active,767b1112-c77a-4a58-89b4-30f1ffa2a497,,6557,['WR'],,426,BD15D62FD2BA,13934,Jeff Smith,WR,3929118,
,,,19419,,,,,Austin,26,Rehkow,TRUE,,30597,,Inactive,bd1193d4-ec52-46c1-bf6f-74a11f712097,,4540,['P'],,9999999,,12496,Austin Rehkow,P,3060187,
00-0034130,,,20335,827742,,,,Linden,27,Stephens,TRUE,,31415,,Active,1163ba47-560b-4705-82be-69967c4fc096,,5474,['DB'],,9999999,,12699,Linden Stephens,DB,3125816,
,397940,,13141,,,,,Henry,29,Hynoski,FALSE,,25505,,Inactive,d3ed4b39-7858-405d-b021-348bd57832dd,,910,['RB'],,9999999,,,Henry Hynoski,FB,2268575,
00-0032953,748555,,17927,,,,,Christian,26,Hackenberg,FALSE,,29284,,Injured Reserve,8f924766-111c-4cf2-a13b-2221e1013909,,3168,['QB'],11297,9999999,,10733,Christian Hackenberg,QB,3057986,
,,,7507,,,,,Michael,35,Koenen,FALSE,,7439,,Inactive,0306d316-2da0-4adb-ab62-f61a1c0d2088,,302,['P'],,9999999,,,Michael Koenen,P,9263,
,,,,1126248,,,,Wayne,25,Taulapapa,TRUE,,,,Active,932140a0-2d8e-11ee-8d33-c7332e65261c,,11537,['RB'],,440,,16873,Wayne Taulapapa,RB,,
,553234,,17239,,,,,Jimmie,27,Hunt,FALSE,,28929,,Inactive,efe5047c-a438-4b28-8778-df24f1cb67bd,,2771,['WR'],,9999999,,,Jimmie Hunt,WR,2514119,
,506599,,16058,,,,,Tajh,26,Boyd,FALSE,,,,Inactive,75404d15-88d6-43e0-9258-27112b070a43,,1850,['QB'],,9999999,,,Tajh Boyd,QB,16812,
,,,,1271740,,,,Drew,26,Ogletree,TRUE,IND,,TE,Active,59f460a8-b5af-40e6-840c-429762b278b3,,8489,['TE'],,350,E970C474D622,16277,Drew Ogletree,TE,,4
,,,17310,,,,,Andrae,23,Kirk,FALSE,,,,Inactive,0780bf13-c109-4926-b623-e1aa7a4a3a7a,,2842,['LB'],,9999999,,,Andrae Kirk,OLB,2572965,
,,,,1067484,,,,Nico,24,Bolden,TRUE,,,,Active,b8a657a0-ec63-11ed-86d4-ef2fe74b5184,,11334,['DB'],,9999999,,17418,Nico Bolden,DB,,
,,,20655,,,,,Shaheed,25,Salmon,TRUE,,31742,,Active,dead9e38-70e0-4bfd-9071-8e431bc7c133,,5746,['LB'],,9999999,,13347,Shaheed Salmon,ILB,3127065,
,,,,1184566,,,,Jared,23,Verse,TRUE,LAR,,ROLB,Active,6c0c2ab2-8333-4eb0-adb5-d8e0095d50ec,,11665,['DL'],,221,A94C2E63EFC5,17711,Jared Verse,DL,,1
00-0034144,749566,,20222,,,,,Lamar,27,Jordan,TRUE,,31351,,Active,d45cb60d-b5d2-43e4-a202-97a43e7d2d27,,5239,['QB'],,9999999,,13086,Lamar Jordan,QB,3053315,
 00-0035204,,,21303,,,,,Durrant,27,Miles,TRUE,,32116,,Active,c4ec03a8-efda-456f-8916-c161b568d783,,6345,['DL'],,9999999,,14007,Durrant Miles,DE,3042883,
,,,,1161858,,,,Kyu Blu,23,Kelly,TRUE,,,,Active,9f7054ea-7f83-438d-bc5b-0372aac66de5,,10976,['DB'],,9999999,BF268CF2A85B,16958,Kyu Blu Kelly,CB,,
,,,19518,,,,,P.J.,26,Davis,TRUE,,30399,,Active,72defdf9-bdbc-4378-aab1-cd6f0c9e30ad,,4624,['LB'],,9999999,,,P.J. Davis,ILB,3055901,
00-0033086,891825,,18713,,,,,Kyle,28,Coleman,TRUE,,30021,,Active,0105886c-9f70-4600-b0c4-bb2a8efc5e9b,,3891,['RB'],,9999999,,11558,Kyle Coleman,FB,2572846,
,,,,1058076,,Undisclosed,,Dennis,25,Houston,TRUE,NYG,,,Inactive,2fb00370-d30e-11ec-8b77-45b1765fd110,,8801,['WR'],,449,2101A10E0779,16356,Dennis Houston,WR,,
00-0034849,,,20303,,,,,Tony,26,Adams,TRUE,,31260,,Active,b9d781a5-8049-48d8-a2eb-9b7ef61f22ec,,5472,['OL'],,9999999,,12655,Tony Adams,C,3116734,
00-0032830,,,18623,,,,,Rolan,27,Milligan,TRUE,IND,29933,,Active,bc6aa137-cef3-481e-a87a-e06dad32882c,,3808,['DB'],,1102,,11374,Rolan Milligan,DB,3916678,
,,,,921693,,Undisclosed,,Ra'Shaun,25,Henry,TRUE,,,,Inactive,b4d78bd0-ca1d-11ec-aeb5-1b91b32ddede,,8571,['WR'],,681,5E90566D529F,16507,Ra'Shaun Henry,WR,,
00-0025472,,,292,,,,,Brandon,36,Mebane,TRUE,,8339,,Active,1c5a8bd4-1b02-458e-943d-c391d3f0258e,,6,['DL'],4367,9999999,,5393,Brandon Mebane,NT,10529,
00-0029413,,,13969,449457,,Undisclosed,,Ben,33,Jones,TRUE,,25809,,Inactive,fa9d0178-a2a7-402f-ad11-c7bea0b80705,,1101,['OL'],7561,9999999,,8129,Ben Jones,C,15109,
00-0031577,598989,,16886,,,,,Javorius,30,Allen,TRUE,,28513,,Active,9173225c-4e88-4c87-ad78-41aa0d00a1be,,2430,['RB'],10314,9999999,,10066,Javorius Allen,RB,2577253,
,,,15686,,,,,Andy,30,Mulumba,FALSE,,27355,,Inactive,0c44881a-1cb3-4e28-9cc7-5b602dc69927,,1735,['LB'],,9999999,,9103,Andy Mulumba,LB,16560,
,,,18614,,,,,Frankie,25,Williams,FALSE,,29902,,Inactive,fe043127-409a-4010-ade3-0d667f021331,,3800,['DB'],,9999999,,11438,Frankie Williams,CB,2576421,
,,,,1179244,,,,Michael,23,Wiley,TRUE,WAS,,,Active,f2734220-0668-11ef-9381-bf0dc2a6d127,,11943,['RB'],,683,457878E56586,17670,Michael Wiley,RB,,
 00-0035480,1166944,,21169,1166944,,Undisclosed,,Malik,28,Taylor,TRUE,NYJ,32488,,Inactive,228b0dd8-3f75-4b60-90d1-59036858b8ae,,6239,['WR'],,999,B240E696F536,14002,Malik Taylor,WR,4408988,7
,,,,,,,,Eli,,Howard,TRUE,,,,Active,41025198-9eb3-4ced-8743-94e685d6090e,,7738,['DL'],,,,,Eli Howard,DE,,
,,,11708,,,,,LaDainian,39,Tomlinson,FALSE,,,,Inactive,,,654,['RB'],561,9999999,,,LaDainian Tomlinson,RB,,
,286668,,12430,,,,,Joshua,33,Mauga,FALSE,,9758,,Inactive,c82d07c7-c02a-4ea7-8cd7-7ba6e9e60f21,,751,['LB'],,9999999,,7199,Joshua Mauga,LB,13165,
00-0032793,606081,,18113,606081,,,,Blake,29,Countess,TRUE,,29430,,Active,e1754596-4764-4686-8359-dc53fdabbd1d,,3352,['DB'],,9999999,,11231,Blake Countess,DB,2576229,
,,,22428,,,,,Nasir,24,Player,TRUE,,33276,,Active,13ef89d6-2e3d-4b8d-9a67-d984394e38b7,,7450,['DL'],,9999999,,14918,Nasir Player,DL,,
,,,,1224152,,,,Dallas,,Daniels,TRUE,,,,Active,317bd180-f31e-11ed-b2c7-7543a2b9a221,,11438,['WR'],,9999999,,17066,Dallas Daniels,WR,,
00-0034185,,,20288,742455,,,,Tyler,29,Lancaster,TRUE,,31436,,Active,ca113409-c714-40f8-82db-727eae1e455e,,5483,['DL'],,9999999,39F051822448,13114,Tyler Lancaster,DT,3045242,
00-0033449,865837,,19314,,,,,Isaac,27,Whitney,FALSE,ARI,30637,,Inactive,1af02026-aef5-4dcb-baa2-9c9c91d22533,,4451,['WR'],,1255,,12106,Isaac Whitney,WR,3894883,
,,,18796,,,,,Royce,28,LaFrance,TRUE,,30084,,Active,091c4e9f-a361-4c1b-85c8-8353c24c0547,,4916,['DL'],,9999999,,11715,Royce LaFrance,DE,,
,,,,1067912,,,,Michael,26,Tutsie,TRUE,,,,Active,4be73d40-0b7c-11ee-842b-b3c9160d8776,,11531,['DB'],,9999999,7B3CAB90DD95,17648,Michael Tutsie,DB,,
00-0034255,,,20059,952073,,Achilles,,Montrel,27,Meander,TRUE,,31459,,Active,7ca273b2-a4bc-44c4-a670-98d86942adb5,Surgery,5528,"['DB', 'LB']",,9999999,,13145,Montrel Meander,LB,3046700,
00-0029492,559334,,14789,,,,,Jamize,32,Olawale,TRUE,,26535,,Inactive,5a20a439-bebc-4ef7-8b9f-30e1d677a26b,,1308,['RB'],,367,,8497,Jamize Olawale,FB,15653,
00-0027957,,,13135,,,,,Prince,32,Amukamara,TRUE,,24806,,Active,f1879cfa-4c07-4140-9da0-c7ebe9af2dfd,,908,['DB'],6494,640,,7509,Prince Amukamara,DB,13975,
,,,462,,,,,BenJarvus,36,Green-Ellis,FALSE,,900039,,Inactive,7f73e63f-6875-4883-9113-baee8fb7bd5c,,5820,['RB'],,9999999,,,BenJarvus Green-Ellis,RB,,
 00-0035646,,,21108,839574,,Knee,,Sione,29,Takitaki,TRUE,NE,31912,LB,Active,471db686-fa8e-484c-8525-0169b0a8f773,,6211,['LB'],14124,9999999,3F7FB2B1D62A,13614,Sione Takitaki,LB,3138834,
,,,,1446720,,,,Chukwuebuka,23,Godrick,TRUE,KC,,,Active,a025e3d0-ea7e-11ed-b322-bbe6361075be,,11242,['OL'],,9999999,6C4E0DEEC278,,Chukwuebuka Godrick,OL,,
00-0034608,744416,,20368,,,,,Austin,27,Allen,TRUE,,31252,,Active,b8a2180f-a864-4358-ae73-c1ce006a4a7a,,5286,['QB'],,9999999,,16101,Austin Allen,QB,3046412,
,508657,,16689,,,,,Kevin,30,Norwood,FALSE,,27651,,Injured Reserve,66e0d528-ba62-477f-9847-71c317eb019a,,2276,['WR'],9660,9999999,,9469,Kevin Norwood,WR,16841,
,,,22034,876864,,,,Darryl,27,Williams,TRUE,,32951,,Active,24c28a64-43b0-4855-a9e7-c46c7b30c15d,,7298,['OL'],,9999999,12DD075DB209,14695,Darryl Williams,OL,3917290,
,,,,,,,,Porter,,Wilson,TRUE,,,,Active,4f580280-07ce-11ef-99cb-cb6bbfd92bac,,12176,['P'],,9999999,,,Porter Wilson,P,,
,,,21660,758523,,,,Cameron,27,Nizialek,TRUE,,32650,,Active,ee894f69-ff62-4f60-a5fb-5307fce1de73,,6739,['P'],,9999999,,14348,Cameron Nizialek,P,3072765,
,,,12173,,,,,Sean,33,Lissemore,FALSE,,24209,,Inactive,70a54b5f-a78f-4e3f-a482-0536ff978571,,705,['DL'],,9999999,,6813,Sean Lissemore,NT,13406,
,,,,1176738,,,,Jerrion,23,Ealy,TRUE,,,,Active,3e59ec20-ce0d-11ec-8f7c-f5226825ea6a,,8120,['RB'],,9999999,,15987,Jerrion Ealy,RB,,
,,,,1062429,,,,Jack,25,Gibbens,TRUE,TEN,,LILB,Active,aa030100-cca0-11ec-80d0-652593cc1bb6,,8680,['LB'],,496,54377ACB5C26,16576,Jack Gibbens,LB,,2
,,,,1125601,,,,Darrell,25,Simpson,TRUE,,,,Active,63219410-09aa-11ef-843c-e73649077eea,,12248,['OL'],,9999999,3C826523C11F,,Darrell Simpson,OL,,
,,,16354,,,,,Chris,30,Watt,FALSE,,27617,,Inactive,d79fc231-485f-40f8-9491-d4f6651ab6dd,,2056,['OL'],,9999999,,9441,Chris Watt,C,16754,
00-0034786,729542,,20661,,,,,Sherman,27,Badie,TRUE,,31748,,Active,80be80e9-8b41-49ac-919e-6a184a6f8f7c,,5752,['RB'],,9999999,,13355,Sherman Badie,RB,3041102,
,,,,1106275,,,,Anthony,23,Cook,TRUE,,,,Active,6ba36460-ec37-11ed-9668-9bcb566804ff,,11321,['DB'],,9999999,,17547,Anthony Cook,DB,,
00-0033326,,,19263,691313,,,,Aviante,31,Collins,TRUE,,30431,,Active,7f59e894-4ce1-4803-a556-2e02add60bc2,,4404,"['OL', 'OT']",,9999999,CB61AD5189A9,11785,Aviante Collins,T,2971556,
 00-0031838,,,17246,598982,,,,James,29,Vaughters,TRUE,,28934,,Active,ee209aa3-145f-4acb-85fd-e8a2420b4d2a,,2778,['LB'],,9999999,,10850,James Vaughters,LB,2577145,
,,,22100,,,,,Gage,24,Cervenka,TRUE,,,,Inactive,7c4ff408-85b0-49b5-a3b6-ab299f149592,,6998,['OL'],,9999999,,,Gage Cervenka,OL,,
,,,21694,1060259,,,,Henry,22,Ruggs,TRUE,,32682,,Active,8a453858-7309-49ae-b8eb-de691847393f,,6789,['WR'],14887,124,,14473,Henry Ruggs,WR,4241475,
,,,18681,,,,,Kenton,26,Adeyemi,FALSE,,29986,LDE,Inactive,,,3860,['DL'],,9999999,,11645,Kenton Adeyemi,DE,2576600,3
,,,18788,,,,,D,,Colquitt,FALSE,,,,Inactive,,,3955,,,9999999,,,D Colquitt,,4051631,
00-0029792,507354,,15176,,,,,Paul,31,Worrilow,TRUE,,27040,,Active,fe1eeca3-7ad7-4bc2-9c55-b5662818642c,,1539,['LB'],8840,9999999,,9044,Paul Worrilow,LB,16243,
,605297,,16180,,,,,Josh,24,Stewart,FALSE,,27950,,Inactive,abae4df3-2246-4259-93a6-59244abcbacb,,1938,['WR'],,9999999,,,Josh Stewart,WR,17261,
